time;model_id;model_name;port_name;data
11.5806;1;kinase_Processor;; Sigma 0.0479168 x1_value 0.00576921 x2_value 0.0566847 x3_value 0.287983 x4_value 0.993355 x1_derivative_val -0.0028756 x2_derivative_val -0.0225732 Current Time 11.6185  

11.6285;1;kinase_Processor;out;0
11.6285;1;kinase_Processor;; Sigma 0.048105 x1_value 0.00563142 x2_value 0.0556031 x3_value 0.283799 x4_value 0.983355 x1_derivative_val -0.00280713 x2_derivative_val -0.0221701 Current Time 11.6666  

11.6766;1;kinase_Processor;out;0
11.6766;1;kinase_Processor;; Sigma 0.0483022 x1_value 0.00549638 x2_value 0.0545366 x3_value 0.279648 x4_value 0.973355 x1_derivative_val -0.00274002 x2_derivative_val -0.0217719 Current Time 11.7149  

11.7249;1;kinase_Processor;out;0
11.7249;1;kinase_Processor;; Sigma 0.0485085 x1_value 0.00536403 x2_value 0.053485 x3_value 0.275528 x4_value 0.963355 x1_derivative_val -0.00267423 x2_derivative_val -0.0213785 Current Time 11.7634  

11.7734;1;kinase_Processor;out;0
11.7734;1;kinase_Processor;; Sigma 0.048724 x1_value 0.00523431 x2_value 0.0524479 x3_value 0.27144 x4_value 0.953355 x1_derivative_val -0.00260974 x2_derivative_val -0.0209897 Current Time 11.8121  

11.8221;1;kinase_Processor;out;0
11.8221;1;kinase_Processor;; Sigma 0.0489488 x1_value 0.00510715 x2_value 0.0514252 x3_value 0.267383 x4_value 0.943355 x1_derivative_val -0.00254651 x2_derivative_val -0.0206055 Current Time 11.8611  

11.8711;1;kinase_Processor;out;0
11.8711;1;kinase_Processor;; Sigma 0.0491831 x1_value 0.0049825 x2_value 0.0504166 x3_value 0.263356 x4_value 0.933355 x1_derivative_val -0.00248453 x2_derivative_val -0.0202258 Current Time 11.9103  

11.9203;1;kinase_Processor;out;0
11.9203;1;kinase_Processor;; Sigma 0.049427 x1_value 0.0048603 x2_value 0.0494218 x3_value 0.259359 x4_value 0.923355 x1_derivative_val -0.00242375 x2_derivative_val -0.0198506 Current Time 11.9597  

11.9697;1;kinase_Processor;out;0
11.9697;1;kinase_Processor;; Sigma 0.0496807 x1_value 0.0047405 x2_value 0.0484407 x3_value 0.255392 x4_value 0.913355 x1_derivative_val -0.00236416 x2_derivative_val -0.0194798 Current Time 12.0094  

12.0194;1;kinase_Processor;out;0
12.0194;1;kinase_Processor;; Sigma 0.0499444 x1_value 0.00462305 x2_value 0.0474729 x3_value 0.251455 x4_value 0.903355 x1_derivative_val -0.00230573 x2_derivative_val -0.0191134 Current Time 12.0593  

12.0693;1;kinase_Processor;out;0
12.0693;1;kinase_Processor;; Sigma 0.0502181 x1_value 0.00450789 x2_value 0.0465183 x3_value 0.247546 x4_value 0.893355 x1_derivative_val -0.00224844 x2_derivative_val -0.0187513 Current Time 12.1095  

12.1195;1;kinase_Processor;out;0
12.1195;1;kinase_Processor;; Sigma 0.0505023 x1_value 0.00439498 x2_value 0.0455767 x3_value 0.243667 x4_value 0.883355 x1_derivative_val -0.00219225 x2_derivative_val -0.0183933 Current Time 12.16  

12.17;1;kinase_Processor;out;0
12.17;1;kinase_Processor;; Sigma 0.050797 x1_value 0.00428427 x2_value 0.0446477 x3_value 0.239816 x4_value 0.873355 x1_derivative_val -0.00213716 x2_derivative_val -0.0180396 Current Time 12.2108  

12.2208;1;kinase_Processor;out;0
12.2208;1;kinase_Processor;; Sigma 0.0511026 x1_value 0.00417571 x2_value 0.0437314 x3_value 0.235993 x4_value 0.863355 x1_derivative_val -0.00208312 x2_derivative_val -0.01769 Current Time 12.2619  

12.2719;1;kinase_Processor;out;0
12.2719;1;kinase_Processor;; Sigma 0.0514192 x1_value 0.00406925 x2_value 0.0428274 x3_value 0.232198 x4_value 0.853355 x1_derivative_val -0.00203013 x2_derivative_val -0.0173444 Current Time 12.3134  

12.3234;1;kinase_Processor;out;0
12.3234;1;kinase_Processor;; Sigma 0.0517471 x1_value 0.00396486 x2_value 0.0419355 x3_value 0.22843 x4_value 0.843355 x1_derivative_val -0.00197817 x2_derivative_val -0.0170029 Current Time 12.3651  

12.3751;1;kinase_Processor;out;0
12.3751;1;kinase_Processor;; Sigma 0.0520866 x1_value 0.0038625 x2_value 0.0410557 x3_value 0.22469 x4_value 0.833355 x1_derivative_val -0.0019272 x2_derivative_val -0.0166653 Current Time 12.4172  

12.4272;1;kinase_Processor;out;0
12.4272;1;kinase_Processor;; Sigma 0.0524381 x1_value 0.00376212 x2_value 0.0401877 x3_value 0.220977 x4_value 0.823355 x1_derivative_val -0.00187722 x2_derivative_val -0.0163317 Current Time 12.4696  

12.4796;1;kinase_Processor;out;0
12.4796;1;kinase_Processor;; Sigma 0.0528018 x1_value 0.00366368 x2_value 0.0393313 x3_value 0.21729 x4_value 0.813355 x1_derivative_val -0.0018282 x2_derivative_val -0.0160019 Current Time 12.5224  

12.5324;1;kinase_Processor;out;0
12.5324;1;kinase_Processor;; Sigma 0.0531781 x1_value 0.00356715 x2_value 0.0384863 x3_value 0.21363 x4_value 0.803355 x1_derivative_val -0.00178012 x2_derivative_val -0.015676 Current Time 12.5756  

12.5856;1;kinase_Processor;out;0
12.5856;1;kinase_Processor;; Sigma 0.0535673 x1_value 0.00347249 x2_value 0.0376527 x3_value 0.209997 x4_value 0.793355 x1_derivative_val -0.00173297 x2_derivative_val -0.0153539 Current Time 12.6292  

12.6392;1;kinase_Processor;out;0
12.6392;1;kinase_Processor;; Sigma 0.0539699 x1_value 0.00337966 x2_value 0.0368302 x3_value 0.206389 x4_value 0.783355 x1_derivative_val -0.00168672 x2_derivative_val -0.0150355 Current Time 12.6832  

12.6932;1;kinase_Processor;out;0
12.6932;1;kinase_Processor;; Sigma 0.0543862 x1_value 0.00328862 x2_value 0.0360188 x3_value 0.202807 x4_value 0.773355 x1_derivative_val -0.00164137 x2_derivative_val -0.0147208 Current Time 12.7375  

12.7475;1;kinase_Processor;out;0
12.7475;1;kinase_Processor;; Sigma 0.0548167 x1_value 0.00319935 x2_value 0.0352182 x3_value 0.199251 x4_value 0.763355 x1_derivative_val -0.00159689 x2_derivative_val -0.0144097 Current Time 12.7924  

12.8024;1;kinase_Processor;out;0
12.8024;1;kinase_Processor;; Sigma 0.0552618 x1_value 0.00311182 x2_value 0.0344283 x3_value 0.195721 x4_value 0.753355 x1_derivative_val -0.00155328 x2_derivative_val -0.0141023 Current Time 12.8476  

12.8576;1;kinase_Processor;out;0
12.8576;1;kinase_Processor;; Sigma 0.055722 x1_value 0.00302598 x2_value 0.033649 x3_value 0.192215 x4_value 0.743355 x1_derivative_val -0.0015105 x2_derivative_val -0.0137985 Current Time 12.9033  

12.9133;1;kinase_Processor;out;0
12.9133;1;kinase_Processor;; Sigma 0.0561979 x1_value 0.00294181 x2_value 0.0328801 x3_value 0.188735 x4_value 0.733355 x1_derivative_val -0.00146855 x2_derivative_val -0.0134982 Current Time 12.9595  

12.9695;1;kinase_Processor;out;0
12.9695;1;kinase_Processor;; Sigma 0.05669 x1_value 0.00285928 x2_value 0.0321215 x3_value 0.18528 x4_value 0.723355 x1_derivative_val -0.00142742 x2_derivative_val -0.0132015 Current Time 13.0162  

13.0262;1;kinase_Processor;out;0
13.0262;1;kinase_Processor;; Sigma 0.0571988 x1_value 0.00277836 x2_value 0.0313731 x3_value 0.181849 x4_value 0.713355 x1_derivative_val -0.00138708 x2_derivative_val -0.0129082 Current Time 13.0734  

13.0834;1;kinase_Processor;out;0
13.0834;1;kinase_Processor;; Sigma 0.057725 x1_value 0.00269902 x2_value 0.0306348 x3_value 0.178443 x4_value 0.703355 x1_derivative_val -0.00134753 x2_derivative_val -0.0126184 Current Time 13.1311  

13.1411;1;kinase_Processor;out;0
13.1411;1;kinase_Processor;; Sigma 0.0582693 x1_value 0.00262124 x2_value 0.0299064 x3_value 0.175061 x4_value 0.693355 x1_derivative_val -0.00130875 x2_derivative_val -0.012332 Current Time 13.1894  

13.1994;1;kinase_Processor;out;0
13.1994;1;kinase_Processor;; Sigma 0.0588323 x1_value 0.00254498 x2_value 0.0291878 x3_value 0.171703 x4_value 0.683355 x1_derivative_val -0.00127072 x2_derivative_val -0.0120489 Current Time 13.2483  

13.2583;1;kinase_Processor;out;0
13.2583;1;kinase_Processor;; Sigma 0.0594148 x1_value 0.00247022 x2_value 0.0284789 x3_value 0.168369 x4_value 0.673355 x1_derivative_val -0.00123345 x2_derivative_val -0.0117693 Current Time 13.3077  

13.3177;1;kinase_Processor;out;0
13.3177;1;kinase_Processor;; Sigma 0.0600175 x1_value 0.00239693 x2_value 0.0277797 x3_value 0.16506 x4_value 0.663355 x1_derivative_val -0.0011969 x2_derivative_val -0.0114929 Current Time 13.3677  

13.3777;1;kinase_Processor;out;0
13.3777;1;kinase_Processor;; Sigma 0.0606413 x1_value 0.0023251 x2_value 0.0270899 x3_value 0.161774 x4_value 0.653355 x1_derivative_val -0.00116108 x2_derivative_val -0.0112199 Current Time 13.4283  

13.4383;1;kinase_Processor;out;0
13.4383;1;kinase_Processor;; Sigma 0.0612871 x1_value 0.00225469 x2_value 0.0264095 x3_value 0.158511 x4_value 0.643355 x1_derivative_val -0.00112596 x2_derivative_val -0.0109501 Current Time 13.4896  

13.4996;1;kinase_Processor;out;0
13.4996;1;kinase_Processor;; Sigma 0.0619559 x1_value 0.00218568 x2_value 0.0257384 x3_value 0.155273 x4_value 0.633355 x1_derivative_val -0.00109154 x2_derivative_val -0.0106835 Current Time 13.5516  

13.5616;1;kinase_Processor;out;0
13.5616;1;kinase_Processor;; Sigma 0.0626486 x1_value 0.00211805 x2_value 0.0250765 x3_value 0.152057 x4_value 0.623355 x1_derivative_val -0.0010578 x2_derivative_val -0.0104202 Current Time 13.6142  

13.6242;1;kinase_Processor;out;0
13.6242;1;kinase_Processor;; Sigma 0.0633663 x1_value 0.00205179 x2_value 0.0244237 x3_value 0.148865 x4_value 0.613355 x1_derivative_val -0.00102474 x2_derivative_val -0.0101601 Current Time 13.6776  

13.6876;1;kinase_Processor;out;0
13.6876;1;kinase_Processor;; Sigma 0.0641102 x1_value 0.00198685 x2_value 0.0237799 x3_value 0.145696 x4_value 0.603355 x1_derivative_val -0.000992348 x2_derivative_val -0.00990309 Current Time 13.7417  

13.7517;1;kinase_Processor;out;0
13.7517;1;kinase_Processor;; Sigma 0.0648815 x1_value 0.00192323 x2_value 0.023145 x3_value 0.14255 x4_value 0.593355 x1_derivative_val -0.000960606 x2_derivative_val -0.00964927 Current Time 13.8066  

13.8166;1;kinase_Processor;out;0
13.8166;1;kinase_Processor;; Sigma 0.0656814 x1_value 0.00186091 x2_value 0.0225189 x3_value 0.139428 x4_value 0.583355 x1_derivative_val -0.000929507 x2_derivative_val -0.00939857 Current Time 13.8723  

13.8823;1;kinase_Processor;out;0
13.8823;1;kinase_Processor;; Sigma 0.0665115 x1_value 0.00179985 x2_value 0.0219016 x3_value 0.136328 x4_value 0.573355 x1_derivative_val -0.000899042 x2_derivative_val -0.00915096 Current Time 13.9388  

13.9488;1;kinase_Processor;out;0
13.9488;1;kinase_Processor;; Sigma 0.0673733 x1_value 0.00174006 x2_value 0.021293 x3_value 0.133251 x4_value 0.563355 x1_derivative_val -0.000869202 x2_derivative_val -0.00890644 Current Time 14.0061  

14.0161;1;kinase_Processor;out;0
14.0161;1;kinase_Processor;; Sigma 0.0682682 x1_value 0.0016815 x2_value 0.0206929 x3_value 0.130197 x4_value 0.553355 x1_derivative_val -0.000839976 x2_derivative_val -0.00866497 Current Time 14.0744  

14.0844;1;kinase_Processor;out;0
14.0844;1;kinase_Processor;; Sigma 0.0691982 x1_value 0.00162415 x2_value 0.0201014 x3_value 0.127165 x4_value 0.543355 x1_derivative_val -0.000811355 x2_derivative_val -0.00842654 Current Time 14.1436  

14.1536;1;kinase_Processor;out;0
14.1536;1;kinase_Processor;; Sigma 0.0701649 x1_value 0.00156801 x2_value 0.0195183 x3_value 0.124156 x4_value 0.533355 x1_derivative_val -0.000783332 x2_derivative_val -0.00819114 Current Time 14.2138  

14.2238;1;kinase_Processor;out;0
14.2238;1;kinase_Processor;; Sigma 0.0711706 x1_value 0.00151305 x2_value 0.0189436 x3_value 0.12117 x4_value 0.523355 x1_derivative_val -0.000755897 x2_derivative_val -0.00795873 Current Time 14.2849  

14.2949;1;kinase_Processor;out;0
14.2949;1;kinase_Processor;; Sigma 0.0722172 x1_value 0.00145925 x2_value 0.0183771 x3_value 0.118206 x4_value 0.513355 x1_derivative_val -0.000729042 x2_derivative_val -0.00772932 Current Time 14.3572  

14.3672;1;kinase_Processor;out;0
14.3672;1;kinase_Processor;; Sigma 0.0733072 x1_value 0.0014066 x2_value 0.0178189 x3_value 0.115265 x4_value 0.503355 x1_derivative_val -0.000702758 x2_derivative_val -0.00750287 Current Time 14.4305  

14.4405;1;kinase_Processor;out;0
14.4405;1;kinase_Processor;; Sigma 0.074443 x1_value 0.00135508 x2_value 0.0172689 x3_value 0.112347 x4_value 0.493355 x1_derivative_val -0.000677038 x2_derivative_val -0.00727938 Current Time 14.5049  

14.5149;1;kinase_Processor;out;0
14.5149;1;kinase_Processor;; Sigma 0.0756275 x1_value 0.00130468 x2_value 0.016727 x3_value 0.109451 x4_value 0.483355 x1_derivative_val -0.000651874 x2_derivative_val -0.00705883 Current Time 14.5805  

14.5905;1;kinase_Processor;out;0
14.5905;1;kinase_Processor;; Sigma 0.0768635 x1_value 0.00125538 x2_value 0.0161932 x3_value 0.106577 x4_value 0.473355 x1_derivative_val -0.000627259 x2_derivative_val -0.00684121 Current Time 14.6574  

14.6674;1;kinase_Processor;out;0
14.6674;1;kinase_Processor;; Sigma 0.0781543 x1_value 0.00120717 x2_value 0.0156673 x3_value 0.103726 x4_value 0.463355 x1_derivative_val -0.000603185 x2_derivative_val -0.00662651 Current Time 14.7356  

14.7456;1;kinase_Processor;out;0
14.7456;1;kinase_Processor;; Sigma 0.0795033 x1_value 0.00116003 x2_value 0.0151495 x3_value 0.100897 x4_value 0.453355 x1_derivative_val -0.000579645 x2_derivative_val -0.0064147 Current Time 14.8151  

14.8251;1;kinase_Processor;out;0
14.8251;1;kinase_Processor;; Sigma 0.0809145 x1_value 0.00111394 x2_value 0.0146395 x3_value 0.0980904 x4_value 0.443355 x1_derivative_val -0.000556631 x2_derivative_val -0.00620579 Current Time 14.896  

14.906;1;kinase_Processor;out;0
14.906;1;kinase_Processor;; Sigma 0.0823919 x1_value 0.0010689 x2_value 0.0141373 x3_value 0.0953065 x4_value 0.433355 x1_derivative_val -0.000534138 x2_derivative_val -0.00599976 Current Time 14.9784  

14.9884;1;kinase_Processor;out;0
14.9884;1;kinase_Processor;; Sigma 0.0839401 x1_value 0.00102489 x2_value 0.013643 x3_value 0.092545 x4_value 0.423355 x1_derivative_val -0.000512159 x2_derivative_val -0.0057966 Current Time 15.0623  

15.0723;1;kinase_Processor;out;0
15.0723;1;kinase_Processor;; Sigma 0.085564 x1_value 0.000981904 x2_value 0.0131564 x3_value 0.0898061 x4_value 0.413355 x1_derivative_val -0.000490687 x2_derivative_val -0.00559631 Current Time 15.1479  

15.1579;1;kinase_Processor;out;0
15.1579;1;kinase_Processor;; Sigma 0.0872692 x1_value 0.000939918 x2_value 0.0126776 x3_value 0.0870897 x4_value 0.403355 x1_derivative_val -0.000469717 x2_derivative_val -0.00539887 Current Time 15.2351  

15.2451;1;kinase_Processor;out;0
15.2451;1;kinase_Processor;; Sigma 0.0890617 x1_value 0.000898926 x2_value 0.0122064 x3_value 0.084396 x4_value 0.393355 x1_derivative_val -0.000449242 x2_derivative_val -0.00520429 Current Time 15.3242  

15.3342;1;kinase_Processor;out;0
15.3342;1;kinase_Processor;; Sigma 0.0909481 x1_value 0.000858916 x2_value 0.0117429 x3_value 0.0817249 x4_value 0.383355 x1_derivative_val -0.000429256 x2_derivative_val -0.00501255 Current Time 15.4151  

15.4251;1;kinase_Processor;out;0
15.4251;1;kinase_Processor;; Sigma 0.0929358 x1_value 0.000819876 x2_value 0.011287 x3_value 0.0790765 x4_value 0.373355 x1_derivative_val -0.000409754 x2_derivative_val -0.00482365 Current Time 15.5081  

15.5181;1;kinase_Processor;out;0
15.5181;1;kinase_Processor;; Sigma 0.0950329 x1_value 0.000781795 x2_value 0.0108388 x3_value 0.076451 x4_value 0.363355 x1_derivative_val -0.00039073 x2_derivative_val -0.00463758 Current Time 15.6031  

15.6131;1;kinase_Processor;out;0
15.6131;1;kinase_Processor;; Sigma 0.0972485 x1_value 0.000744663 x2_value 0.010398 x3_value 0.0738483 x4_value 0.353355 x1_derivative_val -0.000372179 x2_derivative_val -0.00445435 Current Time 15.7004  

15.7104;1;kinase_Processor;out;0
15.7104;1;kinase_Processor;; Sigma 0.0995927 x1_value 0.000708469 x2_value 0.00996485 x3_value 0.0712687 x4_value 0.343355 x1_derivative_val -0.000354097 x2_derivative_val -0.00427396 Current Time 15.8  

15.81;1;kinase_Processor;out;0
15.81;1;kinase_Processor;; Sigma 0.102077 x1_value 0.000673204 x2_value 0.0095392 x3_value 0.0687122 x4_value 0.333355 x1_derivative_val -0.000336477 x2_derivative_val -0.0040964 Current Time 15.902  

15.912;1;kinase_Processor;out;0
15.912;1;kinase_Processor;; Sigma 0.104713 x1_value 0.000638857 x2_value 0.00912105 x3_value 0.066179 x4_value 0.323355 x1_derivative_val -0.000319316 x2_derivative_val -0.00392167 Current Time 16.0067  

16.0167;1;kinase_Processor;out;0
16.0167;1;kinase_Processor;; Sigma 0.107517 x1_value 0.00060542 x2_value 0.0087104 x3_value 0.0636692 x4_value 0.313355 x1_derivative_val -0.000302609 x2_derivative_val -0.00374978 Current Time 16.1143  

16.1243;1;kinase_Processor;out;0
16.1243;1;kinase_Processor;; Sigma 0.110504 x1_value 0.000572885 x2_value 0.00830724 x3_value 0.0611829 x4_value 0.303355 x1_derivative_val -0.000286352 x2_derivative_val -0.00358073 Current Time 16.2248  

16.2348;1;kinase_Processor;out;0
16.2348;1;kinase_Processor;; Sigma 0.113692 x1_value 0.000541242 x2_value 0.00791155 x3_value 0.0587204 x4_value 0.293355 x1_derivative_val -0.00027054 x2_derivative_val -0.00341453 Current Time 16.3385  

16.3485;1;kinase_Processor;out;0
16.3485;1;kinase_Processor;; Sigma 0.117102 x1_value 0.000510483 x2_value 0.00752335 x3_value 0.0562819 x4_value 0.283355 x1_derivative_val -0.00025517 x2_derivative_val -0.00325119 Current Time 16.4556  

16.4656;1;kinase_Processor;out;0
16.4656;1;kinase_Processor;; Sigma 0.120758 x1_value 0.000480603 x2_value 0.00714263 x3_value 0.0538675 x4_value 0.273355 x1_derivative_val -0.000240238 x2_derivative_val -0.00309071 Current Time 16.5763  

16.5863;1;kinase_Processor;out;0
16.5863;1;kinase_Processor;; Sigma 0.124688 x1_value 0.000451592 x2_value 0.0067694 x3_value 0.0514776 x4_value 0.263355 x1_derivative_val -0.00022574 x2_derivative_val -0.00293311 Current Time 16.701  

16.711;1;kinase_Processor;out;0
16.711;1;kinase_Processor;; Sigma 0.128924 x1_value 0.000423445 x2_value 0.00640367 x3_value 0.0491123 x4_value 0.253355 x1_derivative_val -0.000211673 x2_derivative_val -0.00277839 Current Time 16.8299  

16.8399;1;kinase_Processor;out;0
16.8399;1;kinase_Processor;; Sigma 0.133501 x1_value 0.000396155 x2_value 0.00604547 x3_value 0.046772 x4_value 0.243355 x1_derivative_val -0.000198034 x2_derivative_val -0.00262658 Current Time 16.9634  

16.9734;1;kinase_Processor;out;0
16.9734;1;kinase_Processor;; Sigma 0.138465 x1_value 0.000369717 x2_value 0.00569482 x3_value 0.0444571 x4_value 0.233355 x1_derivative_val -0.000184821 x2_derivative_val -0.00247769 Current Time 17.1019  

17.1119;1;kinase_Processor;out;0
17.1119;1;kinase_Processor;; Sigma 0.143864 x1_value 0.000344126 x2_value 0.00535175 x3_value 0.0421677 x4_value 0.223355 x1_derivative_val -0.00017203 x2_derivative_val -0.00233175 Current Time 17.2458  

17.2558;1;kinase_Processor;out;0
17.2558;1;kinase_Processor;; Sigma 0.149761 x1_value 0.000319377 x2_value 0.00501629 x3_value 0.0399044 x4_value 0.213355 x1_derivative_val -0.00015966 x2_derivative_val -0.00218877 Current Time 17.3955  

17.4055;1;kinase_Processor;out;0
17.4055;1;kinase_Processor;; Sigma 0.156225 x1_value 0.000295466 x2_value 0.0046885 x3_value 0.0376676 x4_value 0.203355 x1_derivative_val -0.000147709 x2_derivative_val -0.00204879 Current Time 17.5517  

17.5617;1;kinase_Processor;out;0
17.5617;1;kinase_Processor;; Sigma 0.163346 x1_value 0.00027239 x2_value 0.00436843 x3_value 0.0354578 x4_value 0.193355 x1_derivative_val -0.000136175 x2_derivative_val -0.00191182 Current Time 17.7151  

17.7251;1;kinase_Processor;out;0
17.7251;1;kinase_Processor;; Sigma 0.171226 x1_value 0.000250147 x2_value 0.00405614 x3_value 0.0332754 x4_value 0.183355 x1_derivative_val -0.000125056 x2_derivative_val -0.00177792 Current Time 17.8863  

17.8963;1;kinase_Processor;out;0
17.8963;1;kinase_Processor;; Sigma 0.179997 x1_value 0.000228734 x2_value 0.00375171 x3_value 0.0311211 x4_value 0.173355 x1_derivative_val -0.000114352 x2_derivative_val -0.00164712 Current Time 18.0663  

18.0763;1;kinase_Processor;out;0
18.0763;1;kinase_Processor;; Sigma 0.189818 x1_value 0.000208151 x2_value 0.00345524 x3_value 0.0289955 x4_value 0.163355 x1_derivative_val -0.000104063 x2_derivative_val -0.00151947 Current Time 18.2561  

18.2661;1;kinase_Processor;out;0
18.2661;1;kinase_Processor;; Sigma 0.200891 x1_value 0.000188397 x2_value 0.00316682 x3_value 0.0268995 x4_value 0.153355 x1_derivative_val -9.4189e-05 x2_derivative_val -0.00139501 Current Time 18.457  

18.467;1;kinase_Processor;out;0
18.467;1;kinase_Processor;; Sigma 0.213475 x1_value 0.000169476 x2_value 0.00288657 x3_value 0.0248337 x4_value 0.143355 x1_derivative_val -8.473e-05 x2_derivative_val -0.00127381 Current Time 18.6705  

18.6805;1;kinase_Processor;out;0
18.6805;1;kinase_Processor;; Sigma 0.227903 x1_value 0.000151388 x2_value 0.00261464 x3_value 0.0227993 x4_value 0.133355 x1_derivative_val -7.56877e-05 x2_derivative_val -0.00115593 Current Time 18.8984  

18.9084;1;kinase_Processor;out;0
18.9084;1;kinase_Processor;; Sigma 0.244615 x1_value 0.000134139 x2_value 0.0023512 x3_value 0.0207971 x4_value 0.123355 x1_derivative_val -6.70643e-05 x2_derivative_val -0.00104146 Current Time 19.143  

19.153;1;kinase_Processor;out;0
19.153;1;kinase_Processor;; Sigma 0.264208 x1_value 0.000117734 x2_value 0.00209645 x3_value 0.0188286 x4_value 0.113355 x1_derivative_val -5.8863e-05 x2_derivative_val -0.000930489 Current Time 19.4072  

19.4172;1;kinase_Processor;out;0
19.4172;1;kinase_Processor;; Sigma 0.287501 x1_value 0.000102181 x2_value 0.0018506 x3_value 0.0168952 x4_value 0.103355 x1_derivative_val -5.10879e-05 x2_derivative_val -0.00082312 Current Time 19.6947  

19.7047;1;kinase_Processor;out;0
19.7047;1;kinase_Processor;; Sigma 0.315665 x1_value 8.74937e-05 x2_value 0.00161396 x3_value 0.0149985 x4_value 0.0933553 x1_derivative_val -4.37447e-05 x2_derivative_val -0.000719484 Current Time 20.0104  

20.0204;1;kinase_Processor;out;0
20.0204;1;kinase_Processor;; Sigma 0.350423 x1_value 7.36849e-05 x2_value 0.00138684 x3_value 0.0131408 x4_value 0.0833553 x1_derivative_val -3.6841e-05 x2_derivative_val -0.000619735 Current Time 20.3608  

20.3708;1;kinase_Processor;out;0
20.3708;1;kinase_Processor;; Sigma 0.394425 x1_value 6.0775e-05 x2_value 0.00116967 x3_value 0.0113243 x4_value 0.0733553 x1_derivative_val -3.03865e-05 x2_derivative_val -0.00052406 Current Time 20.7552  

20.7652;1;kinase_Processor;out;0
20.7652;1;kinase_Processor;; Sigma 0.451971 x1_value 4.87898e-05 x2_value 0.000962967 x3_value 0.00955237 x4_value 0.0633553 x1_derivative_val -2.43942e-05 x2_derivative_val -0.000432694 Current Time 21.2072  

21.2172;1;kinase_Processor;out;0
21.2172;1;kinase_Processor;; Sigma 0.530539 x1_value 3.77643e-05 x2_value 0.000767402 x3_value 0.00782891 x4_value 0.0533553 x1_derivative_val -1.88817e-05 x2_derivative_val -0.000345937 Current Time 21.7378  

21.7478;1;kinase_Processor;out;0
21.7478;1;kinase_Processor;; Sigma 0.644397 x1_value 2.77467e-05 x2_value 0.000583869 x3_value 0.00615927 x4_value 0.0433553 x1_derivative_val -1.38732e-05 x2_derivative_val -0.000264188 Current Time 22.3821  

22.3921;1;kinase_Processor;out;0
22.3921;1;kinase_Processor;; Sigma 0.82463 x1_value 1.88069e-05 x2_value 0.000413627 x3_value 0.00455101 x4_value 0.0333553 x1_derivative_val -9.40336e-06 x2_derivative_val -0.000188007 Current Time 23.2068  

23.2168;1;kinase_Processor;out;0
23.2168;1;kinase_Processor;; Sigma 1.15447 x1_value 1.10526e-05 x2_value 0.000258591 x3_value 0.00301565 x4_value 0.0233553 x1_derivative_val -5.52627e-06 x2_derivative_val -0.000118243 Current Time 24.3612  

24.3712;1;kinase_Processor;out;0
24.3712;1;kinase_Processor;; Sigma 1.95917 x1_value 4.67271e-06 x2_value 0.000122084 x3_value 0.00157345 x4_value 0.0133553 x1_derivative_val -2.33635e-06 x2_derivative_val -5.63692e-05 Current Time 26.3204  

26.3304;1;kinase_Processor;out;0
26.3304;1;kinase_Processor;; Sigma 7.11057 x1_value 9.541e-08 x2_value 1.16472e-05 x3_value 0.000271308 x4_value 0.00335533 x1_derivative_val -4.77045e-08 x2_derivative_val -5.72819e-06 Current Time 33.431  

33.441;1;kinase_Processor;out;0
33.441;1;kinase_Processor;; Sigma 3.68747 x1_value -2.438e-07 x2_value -2.90835e-05 x3_value -0.00061045 x4_value -0.00664467 x1_derivative_val 1.219e-07 x2_derivative_val 1.42979e-05 Current Time 37.1184  

37.1284;1;kinase_Processor;out;0
37.1284;1;kinase_Processor;; Sigma 7.87494 x1_value 2.05702e-07 x2_value 2.36398e-05 x3_value 0.000407814 x4_value 0.00335533 x1_derivative_val -1.02851e-07 x2_derivative_val -1.16142e-05 Current Time 44.9934  

45.0034;1;kinase_Processor;out;0
45.0034;1;kinase_Processor;; Sigma 4.32796 x1_value -6.04244e-07 x2_value -6.78212e-05 x3_value -0.00101178 x4_value -0.00664467 x1_derivative_val 3.02122e-07 x2_derivative_val 3.33064e-05 Current Time 49.3213  

49.3313;1;kinase_Processor;out;0
49.3313;1;kinase_Processor;; Sigma 12.6024 x1_value 7.03329e-07 x2_value 7.63275e-05 x3_value 0.000884164 x4_value 0.00335533 x1_derivative_val -3.51665e-07 x2_derivative_val -3.74604e-05 Current Time 61.9237  

61.9337;1;kinase_Processor;out;0
61.9337;1;kinase_Processor;; Sigma 6.81737 x1_value -3.72848e-06 x2_value -0.000395763 x3_value -0.00372521 x4_value -0.00664467 x1_derivative_val 1.86424e-06 x2_derivative_val 0.000194153 Current Time 68.7411  

68.7511;1;kinase_Processor;out;0
68.7511;1;kinase_Processor;; Sigma 0.911544 x1_value 8.98072e-06 x2_value 0.000927848 x3_value 0.00627479 x4_value -0.00939121 x1_derivative_val -4.49036e-06 x2_derivative_val -0.000454943 Current Time 69.6526  

69.6626;1;kinase_Processor;out;0
69.6626;1;kinase_Processor;; Sigma 2.52762 x1_value 4.88756e-06 x2_value 0.000513147 x3_value 0.00426069 x4_value 0.000608788 x1_derivative_val -2.44378e-06 x2_derivative_val -0.000251686 Current Time 72.1802  

